"Attribute Properties","Attribute Properties",module,Magento_Eav
"Default label","Default label",module,Magento_Eav
"Attribute Code","Attribute Code",module,Magento_Eav
"This is used internally. Make sure you don\'t use spaces or more than %1 symbols.","This is used internally. Make sure you don\'t use spaces or more than %1 symbols.",module,Magento_Eav
"Catalog Input Type for Store Owner","Catalog Input Type for Store Owner",module,Magento_Eav
"Values Required","Values Required",module,Magento_Eav
"Default Value","Default Value",module,Magento_Eav
"Unique Value","Unique Value",module,Magento_Eav
"Unique Value (not shared with other products)","Unique Value (not shared with other products)",module,Magento_Eav
"Not shared with other products","Not shared with other products",module,Magento_Eav
"Input Validation for Store Owner","Input Validation for Store Owner",module,Magento_Eav
Required,Required,module,Magento_Eav
Yes,Yes,module,Magento_Eav
No,No,module,Magento_Eav
System,System,module,Magento_Eav
None,None,module,Magento_Eav
"Decimal Number","Decimal Number",module,Magento_Eav
"Integer Number","Integer Number",module,Magento_Eav
Email,Email,module,Magento_Eav
URL,URL,module,Magento_Eav
Letters,Letters,module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)","Letters (a-z, A-Z) or Numbers (0-9)",module,Magento_Eav
"Text Field","Text Field",module,Magento_Eav
"Text Area","Text Area",module,Magento_Eav
Date,Date,module,Magento_Eav
Yes/No,Yes/No,module,Magento_Eav
"Multiple Select","Multiple Select",module,Magento_Eav
Dropdown,Dropdown,module,Magento_Eav
"Input type ""%value%"" not found in the input types list.","Input type ""%value%"" not found in the input types list.",module,Magento_Eav
"Attribute object is undefined","Attribute object is undefined",module,Magento_Eav
"Entity object is undefined","Entity object is undefined",module,Magento_Eav
"""%1"" invalid type entered.","""%1"" invalid type entered.",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" contains non-alphabetic or non-numeric characters.",module,Magento_Eav
"""%1"" is an empty string.","""%1"" is an empty string.",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1"" contains non-numeric characters.",module,Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1"" contains non-alphabetic characters.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1"" is not a valid email address.",module,Magento_Eav
"""%1"" is not a valid hostname.","""%1"" is not a valid hostname.",module,Magento_Eav
"""%1"" uses too many characters.","""%1"" uses too many characters.",module,Magento_Eav
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",module,Magento_Eav
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' looks like a DNS hostname but contains a dash in an invalid position.",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.",module,Magento_Eav
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' looks like a DNS hostname but cannot extract TLD part.",module,Magento_Eav
